instructor,time,location,maxcap,srmajor,jrmajor,available,grad,srnon,jrnon,so,fr,ispoi,section,code,sem,division,gradingmode,prereq,fulfills,title,iscross,description
"Gallarotti,Giulio",.....F. 02:00PM-04:00PM;,PAC402;,10,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,02,CSS230,Spring2016,SBS GOVT,Credit/Unsatisfactory,None,(CSS),Sophomore Government Tutorial: The Rise of the Modern Nation-State,FALSE,"This course will analyze the principal processes that have led to the rise of the modern nation-state. The theoretical focus will be oriented around the main factors that account for the rise and legitimation of the state, while the historical focus will be on the political evolution across differing systems of governance from prehistorical societies up to the modern period and Fascism. We begin with an analysis of the foundations of the theory of the state. Here we will compare and evaluate differing theories of the rise, consolidation, and legitimation of political communities. This will be followed by a theoretical and historical assessment of the rise and fall of differing systems of governance across time. This evolution will be considered within an interdisciplinary framework that is oriented around the political adaptation to social and economic modernization."
"Smolkin,Victoria",.....F. 02:00PM-04:00PM;,PAC411;,10,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,CSS240,Spring2016,SBS HIST,Credit/Unsatisfactory,None,(CSS),Sophomore History Tutorial: The Emergence of Modern Europe,FALSE,"The CSS sophomore history tutorial is an intensive survey of European history from the late 18th century to the present. The tutorial will concentrate on the key social, political, cultural, economic, and philosophical issues in European history from the French Revolution to the end of the Cold War and the collapse of Communism. In this tutorial, we will become familiar with the master narrative of the emergence of modern Europe (political revolutions, industrialization, empire, warfare, and cultural transformations), but we will also examine this story critically and ask ourselves who (or what) makes history; who is (and is not) part of the story; and what role we play as readers and writers of history. One of our central objectives, then, is to broaden our understanding of the multiple sources and definitions of European modernity--to see the ways in which the ""modern"" is constructed not (or not only) by economic, political, technological, and intellectual systems, but by people, both ordinary and extraordinary, acting within the possibilities and constraints specific to the contexts in which they live their lives. The tutorial is designed not only to develop a mastery of the historical period in question, but also to consider what it is we do when we read and write history by taking a closer look at the tools and skills involved. It will present a variety of historical sources, methods, and perspectives and will emphasize the development of reading, writing, and debating skills that will be immensely valuable in your CSS education and beyond."
"Smolkin,Victoria",.....F. 02:00PM-04:00PM;,PAC411;,10,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,02,CSS240,Spring2016,SBS HIST,Credit/Unsatisfactory,None,(CSS),Sophomore History Tutorial: The Emergence of Modern Europe,FALSE,"The CSS sophomore history tutorial is an intensive survey of European history from the late 18th century to the present. The tutorial will concentrate on the key social, political, cultural, economic, and philosophical issues in European history from the French Revolution to the end of the Cold War and the collapse of Communism. In this tutorial, we will become familiar with the master narrative of the emergence of modern Europe (political revolutions, industrialization, empire, warfare, and cultural transformations), but we will also examine this story critically and ask ourselves who (or what) makes history; who is (and is not) part of the story; and what role we play as readers and writers of history. One of our central objectives, then, is to broaden our understanding of the multiple sources and definitions of European modernity--to see the ways in which the ""modern"" is constructed not (or not only) by economic, political, technological, and intellectual systems, but by people, both ordinary and extraordinary, acting within the possibilities and constraints specific to the contexts in which they live their lives. The tutorial is designed not only to develop a mastery of the historical period in question, but also to consider what it is we do when we read and write history by taking a closer look at the tools and skills involved. It will present a variety of historical sources, methods, and perspectives and will emphasize the development of reading, writing, and debating skills that will be immensely valuable in your CSS education and beyond."
"Sheehan-Connor,Damien Francis",.....F. 02:00PM-04:00PM;,PAC421;,10,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,CSS320,Spring2016,SBS ECON,Graded,None,(CSS),Junior Economics Tutorial: Economics of the Welfare State,FALSE,"The role that government plays in the lives of ordinary citizens has evolved dramatically over the past several decades. Even in the ""free market"" United States, spending on income security, health, and public pensions has increased from less than 10 percent of government spending in the 1950s to more than half of spending today. This tutorial will explore the economic justifications for, and impacts of, this evolution of the role of government. Particular attention will be paid to the theory of social insurance with emphasis on government involvement in the healthcare system. Additional topics will include public pensions, unemployment insurance, and antipoverty programs."
"Sheehan-Connor,Damien Francis",.....F. 02:00PM-04:00PM;,PAC421;,10,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,02,CSS320,Spring2016,SBS ECON,Graded,None,(CSS),Junior Economics Tutorial: Economics of the Welfare State,FALSE,"The role that government plays in the lives of ordinary citizens has evolved dramatically over the past several decades. Even in the ""free market"" United States, spending on income security, health, and public pensions has increased from less than 10 percent of government spending in the 1950s to more than half of spending today. This tutorial will explore the economic justifications for, and impacts of, this evolution of the role of government. Particular attention will be paid to the theory of social insurance with emphasis on government involvement in the healthcare system. Additional topics will include public pensions, unemployment insurance, and antipoverty programs."
"Wiliarty,Sarah E.",.....F. 02:00PM-04:00PM;,PAC136;,10,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,CSS330,Spring2016,SBS GOVT,Graded,None,(CSS),Junior Government Tutorial: Political Leadership,FALSE,"Political leadership is a term we often hear from journalists, politicians, and even friends and family. It's commonly heard as part of the phrase ""failure of political leadership."" But, what does political leadership mean? If the concept of political leadership is to be useful, it has to mean more than ""I think it's that politician's fault that I did not get my desired outcome."" This course explores a variety of frameworks for understanding political leadership. We will address questions such as: What makes good or bad leadership? Does political leadership depend on context? What is the relationship between leadership and followership? Critically, it is not a course focused on American political leadership, but rather examines leadership in a range of different cross-national contexts."
"Wiliarty,Sarah E.",.....F. 02:00PM-04:00PM;,PAC136;,10,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,02,CSS330,Spring2016,SBS GOVT,Graded,None,(CSS),Junior Government Tutorial: Political Leadership,FALSE,"Political leadership is a term we often hear from journalists, politicians, and even friends and family. It's commonly heard as part of the phrase ""failure of political leadership."" But, what does political leadership mean? If the concept of political leadership is to be useful, it has to mean more than ""I think it's that politician's fault that I did not get my desired outcome."" This course explores a variety of frameworks for understanding political leadership. We will address questions such as: What makes good or bad leadership? Does political leadership depend on context? What is the relationship between leadership and followership? Critically, it is not a course focused on American political leadership, but rather examines leadership in a range of different cross-national contexts."
"Schatz,Ronald W.",.....F. 02:00PM-04:00PM;,PAC422;,10,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,CSS340,Spring2016,SBS HIST,Graded,None,(CSS),Junior History Tutorial: Labor's Lost Might,FALSE,"Why are labor unions so weak in the U.S. today? After World War II, America appeared to be becoming, in the words of Sumner Slichter, a ""laboristic"" nation in which unions were the strongest single influence in society. Although unions in the manufacturing sector began to lose momentum in the 1950s, school teachers, police officers, firefighters, sanitation workers, hospital workers, retail clerks, and other previously unorganized workers flocked into organized labor between the mid-1960s and the early 1970s. Why have the unions lost so much power since then? And what have been the consequences for workers, their families, consumers, and stockholders, and for American and international politics and economics? These are the questions addressed in this tutorial."
"Schatz,Ronald W.",.....F. 02:00PM-04:00PM;,PAC422;,10,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,02,CSS340,Spring2016,SBS HIST,Graded,None,(CSS),Junior History Tutorial: Labor's Lost Might,FALSE,"Why are labor unions so weak in the U.S. today? After World War II, America appeared to be becoming, in the words of Sumner Slichter, a ""laboristic"" nation in which unions were the strongest single influence in society. Although unions in the manufacturing sector began to lose momentum in the 1950s, school teachers, police officers, firefighters, sanitation workers, hospital workers, retail clerks, and other previously unorganized workers flocked into organized labor between the mid-1960s and the early 1970s. Why have the unions lost so much power since then? And what have been the consequences for workers, their families, consumers, and stockholders, and for American and international politics and economics? These are the questions addressed in this tutorial."
"Fay,Brian C.",.M.W... 01:10PM-02:30PM;,PAC136;,30,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,CSS371,Spring2016,SBS PHIL,Graded,None,(CSS),Junior Colloquium: Philosophy and Social Inquiry,FALSE,"One of the themes of the sophomore colloquium is that modern industrial society is distinctive in human history--that its forms of organization, its principal activities, and the principles and values on which it rests make it fundamentally different from what has preceded it. This junior colloquium, mindful that the sophomore colloquium ended with social theory up to World War I, will continue to develop this theme, but now with works written since World War II. The course will focus on five post-World War II philosopher/social theorists who have developed compelling large-scale theories about the nature of modern society: Hannah Arendt, Jurgen Habermas, Francis Fukuyama, Friedrich Hayek, and Michel Foucault. The course focuses on these five in part because they are great thinkers who have deep things to say about how we live and how we ought to live today, but also in part because they appropriate materials studied in the sophomore colloquium: Habermas attempts to amend and extend Marx's thought; Fukuyama, the thought of Hegel; Hayek, that of Adam Smith and liberal economists; Foucault, that of Nietzsche; and Arendt's book reads like a meditation not only on the classical Greek philosophy of Aristotle and Plato, but also on the entire corpus of the sophomore colloquium reading list. The course also has the aim of reflecting on the nature of social science, especially in relation to its role in modern society. Thus, it will also explore various aspects of the question, What is involved in social inquiry of the sort studied in the government, economics, and history tutorials in the CSS? As a result, the course is also a course in the metatheory of social analysis (""metatheory"" because it investigates theories about theories of social life). Another reason for picking the five social theorists for the course is that in addition to being important social theorists, they also provide important metatheories of the social studies: Habermas's critical theory, Foucault's genealogy, Hayek's individualism, Fukuyama's idealism, and Arendt's anti-behaviorism."
"Grossman,Richard S.",.M.W... 11:00AM-12:20PM;,PAC001;,90,NA,NA,4,NA,10,10,25,45,FALSE,01,ECON101,Fall2015,SBS ECON,Student Option,None,(CEAS-Polit Econ),Introduction to Economics,FALSE,"A general introduction to the principles of economic analysis and their implications for public policy, covering concepts and issues in both microeconomics (concerning the function and performance of individual markets, organizations, or institutions) and macroeconomics (concerning the function and performance of the economy as a whole). This course is intended primarily for students without significant prior study in the discipline, and it satisfies the prerequisites for most 200-level economics electives."
"Craighead,Bill",..T.R.. 10:30AM-11:50AM;,PAC125;,40,0,0,0,NA,0,5,25,10,FALSE,01,ECON110,Fall2015,SBS ECON,Student Option,MATH118 OR MATH 120 OR MATH122 OR MATH221 OR MATH222,(CEAS-Polit Econ)(ECON)(MECO),Introduction to Economic Theory,FALSE,"An introduction to the principles of micro- and macroeconomic theory, the course is intended for prospective majors and students wishing to prepare themselves for a broad range of upper-level elective courses in economics. Mathematical tools essential for further study in economics are introduced throughout the course."
"Skillman,Gilbert L.",...W.F. 11:00AM-12:20PM;,PAC002;,40,0,0,0,NA,0,0,30,10,FALSE,02,ECON110,Fall2015,SBS ECON,Student Option,MATH118 OR MATH 120 OR MATH122 OR MATH221 OR MATH222,(CEAS-Polit Econ)(ECON)(MECO),Introduction to Economic Theory,FALSE,"An introduction to the principles of micro- and macroeconomic theory, the course is intended for prospective majors and students wishing to prepare themselves for a broad range of upper-level elective courses in economics. Mathematical tools essential for further study in economics are introduced throughout the course."
"Adelstein,Richard P.",.M.W.F. 01:10PM-02:00PM;,PAC125;,40,0,0,-11,NA,0,0,20,20,FALSE,03,ECON110,Fall2015,SBS ECON,Student Option,MATH118 OR MATH 120 OR MATH122 OR MATH221 OR MATH222,(CEAS-Polit Econ)(ECON)(MECO),Introduction to Economic Theory,FALSE,"An introduction to the principles of micro- and macroeconomic theory, the course is intended for prospective majors and students wishing to prepare themselves for a broad range of upper-level elective courses in economics. Mathematical tools essential for further study in economics are introduced throughout the course."
"Gosman,Martin",..T.R.. 02:40PM-04:00PM;,PAC125;,35,10,10,1,NA,5,5,5,0,FALSE,01,ECON127,Fall2015,SBS ECON,Graded,ECON101 OR ECON110,None,Introduction to Financial Accounting,TRUE,"In this course, students learn how accountants define assets, liabilities, revenues, and expenses and where those items are placed in firms' balance sheets and income statements. The purposes and limitations of these two financial statements as well as the statement of cash flows are considered. Students gain an understanding of the accounting numbers that appear in financial statements for inventories, depreciation, and leases; the choices given to firms in their reporting of those items; and how the use of different accounting methods for similar economic events creates challenges for analysts. Instances of questionable financial reporting and strategies that can aid in their discovery are addressed. Firms' filings of financial statements and note disclosures with the SEC are examined throughout the course."
"Yohe,Gary W.",..T.R.. 09:00AM-10:20AM;,PAC413;,25,15,10,13,NA,0,0,0,0,FALSE,01,ENVS310,Fall2015,SBS ENVS,Student Option,ECON110,(ECON-MN)(ECON)(ENVS)(MECO),"The Economics of Sustainable Development, Vulnerability, and Resilience",TRUE,"This course will build on the first principles of economics as applied to sustainable development and decision making under uncertainty. One of the course's major objectives will be to explore how efficiency-based risk analysis can inform assessments of vulnerability and resilience from uncertain sources of external stress in ways that accommodate not only attitudes toward risk but also perspectives about discounting and attitudes toward inequality aversion. Early sessions will present these principles, but two-thirds of the class meetings will be devoted to reviewing the applicability of insights drawn from first principles to published material that focuses on resilience, vulnerability, and development (in circumstances where risk can be quantified and other circumstances where it is impossible to specify likelihood, consequence, or both). Students will complete a small battery of early problem sets that will be designed to illustrate how these principles work in well-specified contexts. Students will be increasingly responsible, as the course progresses, for presenting and evaluating published work on vulnerability and resilience--offering critiques and proposing next steps. Initial readings will be provided by the instructor and collaborators in the College of the Environment, but students will be expected to contribute by bringing relevant readings to the class from sources germane to their individual research projects. Collaboration across these projects will thereby be fostered and encouraged by joint presentations and/or presenter-discussant interchanges."
"Hogendorn,Christiaan",..T.R.. 02:40PM-04:00PM;,PAC107;,35,0,9,3,NA,4,9,13,0,FALSE,01,ECON224,Fall2015,SBS ECON,Student Option,ECON101 OR ECON110,(ECON-MN)(ECON)(MECO),Regulation and Antitrust: Government and the Market,FALSE,"Firms and the public sector interact via regulation and antitrust. Firms use (or fail to use) the regulatory process for competitive advantage, and agencies and legislators use (or misuse) regulation to accomplish their policy objectives. Topics covered in this course include the analysis of market power, predation and discrimination, mergers, regulation of infrastructure industries, and health and safety regulation. Case studies include railroads; telephone, cable, and broadband; the energy industry; EU/U.S. cooperation in merger reviews; and the food industry."
"Adelstein,Richard P.",.M.W.F. 11:00AM-11:50AM;,PAC125;,35,10,15,5,NA,5,5,0,0,FALSE,01,ECON225,Fall2015,SBS ECON,Graded,ECON101 OR ECON110,(ECON-MN)(ECON)(MECO), Economic Analysis and the Law,FALSE,"The course uses economic analysis as a way of understanding the structure and evolution of the legal system. Selected rules and institutional forms drawn from the common law of property, contract, tort, and crime are studied as evolved responses to particular kinds of problems or failures in the market system. Readings are drawn from judicial opinions and scholarly sources in law, economics, philosophy, and political theory."
"Hornstein,Abigail S.",..T.R.. 09:00AM-10:20AM;,PAC107;,35,5,5,4,NA,5,5,15,NA,FALSE,01,ECON227,Fall2015,SBS ECON,Graded,ECON101 OR ECON110,(ECON-MN)(ECON)(MECO),Introduction to Financial Analysis,FALSE,"The course introduces students to the primary sources of information and data used in equity and debt valuation and portfolio management. Both corporate finance and investment finance topics will be covered: financial statement analysis, micro- and macroeconomic analyses of how industry trends and economic growth impact corporate performance, discounted cash flow analysis, asset pricing models (bonds, DDM, CAPM, APT), portfolio theory, and, time permitting, capital structure. This will be a very intense, inquiry-based course with significant hands-on work analyzing data of publicly traded companies."
"Imai,Masami",..T.R.. 02:40PM-04:00PM;,ALLB004;,35,0,5,22,NA,5,5,20,0,FALSE,01,ECON241,Fall2015,SBS ECON,Student Option,ECON110 OR ECON101,(ECON-MN)(ECON)(MECO),"Money, Banking, and Financial Markets",FALSE,"This course provides an introduction to money, banking, and financial markets, from both a theoretical and policy perspective. The class will emphasize the evolution of banking and financial market institutions--both in the U.S. and in other developed countries."
"Keats,Anthony Bruno",.M.W... 11:00AM-12:20PM;,PAC421;,35,10,10,12,NA,5,5,5,0,FALSE,01,ECON266,Fall2015,SBS ECON,Graded,ECON110,(CEAS-Polit Econ)(ECON-MN)(ECON)(MECO),The Economics of Developing Countries--Lower Level,FALSE,"This course presents an examination of the structural characteristics of Third World economies and the bottlenecks inhibiting their growth. We begin with an exploration of the defining features of low-income agrarian societies and the principal decision makers shaping the development process--incumbent national governments, IBRD and the IMF, UN agencies, and bilateral donors. Specific sectoral topics include choice of agricultural strategy, import substitution, the oil syndrome, structural adjustment, microenterprise finance, the anatomy of foreign aid, and project analysis."
"Kuenzel,David Julian",..T.R.. 01:10PM-02:30PM;,PAC107;,35,5,15,6,NA,0,5,10,0,FALSE,01,ECON270,Fall2015,SBS ECON,Graded,ECON101 OR ECON110,(ECON-MN)(ECON)(MECO),International Economics,FALSE,"This class examines the economic interactions between countries in the world economy. In particular, this course analyzes the exchange of goods and services (international trade) and borrowing and lending between countries. The first part of the class will focus on explaining trade patterns between countries and the gains and losses associated with international trade. Trade policies such as tariffs and the institutional arrangements governing them (e.g., the World Trade Organization) will also be analyzed. The second part of the course will cover international finance topics including the balance of payments, exchange rates, and the history of the international monetary system. We will also discuss how international linkages between countries affect economic growth at different development stages. Economics majors who want to be exposed to a more advanced treatment of international trade and international finance topics are encouraged to take ECON 371 and/or ECON 331."
"Boulware,Karl David",.M.W... 08:30AM-09:50AM;,PAC004;,35,0,2,11,NA,0,3,30,0,FALSE,01,ECON300,Fall2015,SBS ECON,Graded,ECON110,(DATA-MN)(ECON-MN)(ECON)(EDST-MN)(MECO)(PSYC),Quantitative Methods in Economics,FALSE,"This course is an introduction to quantitative techniques widely used by economists. Topics include various methods of applied statistics that facilitate the understanding of economic literature and the pursuit of empirical research: elements of probability, correlation, multiple regression, and hypothesis testing."
"Lee,Sang Ah",.M.W... 11:00AM-12:20PM;,PAC107;,35,0,0,9,NA,0,5,30,0,FALSE,02,ECON300,Fall2015,SBS ECON,Graded,ECON110,(DATA-MN)(ECON-MN)(ECON)(EDST-MN)(MECO)(PSYC),Quantitative Methods in Economics,FALSE,"This course is an introduction to quantitative techniques widely used by economists. Topics include various methods of applied statistics that facilitate the understanding of economic literature and the pursuit of empirical research: elements of probability, correlation, multiple regression, and hypothesis testing."
"Keats,Anthony Bruno",.M.W... 02:40PM-04:00PM;,SCIE109;,35,0,0,-1,NA,0,5,30,0,FALSE,03,ECON300,Fall2015,SBS ECON,Graded,ECON110,(DATA-MN)(ECON-MN)(ECON)(EDST-MN)(MECO)(PSYC),Quantitative Methods in Economics,FALSE,"This course is an introduction to quantitative techniques widely used by economists. Topics include various methods of applied statistics that facilitate the understanding of economic literature and the pursuit of empirical research: elements of probability, correlation, multiple regression, and hypothesis testing."
"Naecker,Jeffrey Kendell",..T.R.. 09:00AM-10:20AM;,SCIE109;,35,0,25,17,NA,0,0,10,0,FALSE,01,ECON301,Fall2015,SBS ECON,Student Option,ECON300,(ECON-MN)(ECON)(MECO),Microeconomic Analysis,FALSE,"This course develops the analytical tools of microeconomic theory, studies market equilibrium under conditions of perfect and imperfect competition, and considers welfare economics."
"Hogendorn,Christiaan",.M.W... 02:40PM-04:00PM;,PAC002;,35,0,20,-1,NA,0,0,15,0,FALSE,02,ECON301,Fall2015,SBS ECON,Student Option,ECON300,(ECON-MN)(ECON)(MECO),Microeconomic Analysis,FALSE,"This course develops the analytical tools of microeconomic theory, studies market equilibrium under conditions of perfect and imperfect competition, and considers welfare economics."
"Sheehan-Connor,Damien Francis",.M.W... 08:30AM-09:50AM;,PAC125;,35,0,25,20,NA,0,0,10,0,FALSE,03,ECON301,Fall2015,SBS ECON,Student Option,ECON300,(ECON-MN)(ECON)(MECO),Microeconomic Analysis,FALSE,"This course develops the analytical tools of microeconomic theory, studies market equilibrium under conditions of perfect and imperfect competition, and considers welfare economics."
"Kuenzel,David Julian",..T.R.. 09:00AM-10:20AM;,PAC125;,35,5,10,6,NA,0,5,15,0,FALSE,01,ECON302,Fall2015,SBS ECON,Student Option,ECON300,(ECON-MN)(ECON)(MECO),Macroeconomic Analysis,FALSE,"This course focuses on the study of economic aggregates such as employment and inflation and on the public policies (monetary and fiscal) aimed at controlling these aggregates. The first half of the course will concentrate on short-run issues: aggregate demand and supply in closed and open economies, business cycles, and stabilization policies. The second half of the course will focus on long-run issues: economic growth and microfoundations of unemployment and consumption. Upon completion of this course, students should be capable of an informed analysis of recent macroeconomic debates. They should also be prepared for upper-level electives on a variety of macroeconomic subjects."
"Boulware,Karl David",.M.W... 01:10PM-02:30PM;,PAC107;,35,5,10,-2,NA,0,5,15,0,FALSE,02,ECON302,Fall2015,SBS ECON,Student Option,ECON300,(ECON-MN)(ECON)(MECO),Macroeconomic Analysis,FALSE,"This course focuses on the study of economic aggregates such as employment and inflation and on the public policies (monetary and fiscal) aimed at controlling these aggregates. The first half of the course will concentrate on short-run issues: aggregate demand and supply in closed and open economies, business cycles, and stabilization policies. The second half of the course will focus on long-run issues: economic growth and microfoundations of unemployment and consumption. Upon completion of this course, students should be capable of an informed analysis of recent macroeconomic debates. They should also be prepared for upper-level electives on a variety of macroeconomic subjects."
"Sheehan-Connor,Damien Francis",.M.W... 01:10PM-02:30PM;,SCIE139;,25,15,10,0,NA,0,0,0,0,FALSE,01,ECON308,Fall2015,SBS ECON,Student Option,(ECON300 AND ECON301),(ECON-MN)(ECON)(MECO),Healthcare Economics,FALSE,"In this course, we examine the U.S. healthcare system in some detail, with some attention to useful international comparisons. We will start with the questions: What makes healthcare provision different from that of other goods and services? and How are these differences reflected in the structure of the healthcare industry in the U.S.? We will use our new understanding of the U.S. health system to evaluate various reforms that have been proposed. Other questions that we will address include, What is health? How is it measured and valued? What do we get for the money that we spend on health care? and How do we decide whether what we get is a ""good value"" or not?"
"Yohe,Gary W.",..T.R.. 10:30AM-11:50AM;,PAC004;,25,8,4,-2,NA,7,3,3,0,FALSE,01,ECON310,Fall2015,SBS ECON,Student Option,ECON301,(ECON-MN)(ECON)(ENVS)(MECO),Environmental and Resource Economics,FALSE,"This course features an analytical study of the major theoretical and applied issues of environmental economics and resource management. Topics will include the fundamental underpinnings of externalities, alternative control strategies, uncertainties, long-term environmental concerns, and resource utilization across a finite globe. Applications will be gleaned from a vast array of issues including clean air and water legislation, acid rain, carbon dioxide and chlorofluorocarbons, global warming, and other global environmental change phenomena."
"Naecker,Jeffrey Kendell",..T.R.. 02:40PM-04:00PM;,PAC004;,25,10,5,0,NA,5,5,0,0,FALSE,01,ECON311,Fall2015,SBS ECON,Student Option,None,(ECON-MN)(ECON)(MECO),Advanced Behavioral and Experimental Economics,FALSE,"This course introduces students to behavioral and experimental economics. Behavioral economics is the study of human behavior that falls outside of the standard model of perfect rationality, pure selfishness, and exponential discounting. Experimental economics is a tool for collecting data in the laboratory, in the field, or online. The objectives of this course include the following: (1) review the standard economic model; (2) show empirical evidence (both experimental and observational) that deviates from the standard model; (3) discover new models of decision making that better explain behavior in certain areas; (4) learn about best practices in experimental data collection. Course work will include readings of economics research papers as well as textbooks, along with problem sets with both theoretical and empirical aspects. Students will also participate in classroom experiments. Students may be required to collect their own data as part of a final project."
"Jacobsen,Joyce",.M.W... 08:30AM-09:50AM;,PAC107;,25,13,12,-2,NA,0,0,0,NA,FALSE,01,ECON316,Fall2015,SBS ECON,Student Option,ECON301,(ECON-MN)(ECON)(MECO),Urban Economics,FALSE,"This course uses economic methods and perspectives to analyze urban issues. The first half of the course has a more theoretical focus; the second half, a more applied and empirical focus. Topics covered include how and why cities arise and develop and how their growth or decline is affected by various events. Policy areas studied in the second half of the course include regional development and zoning, housing programs and regulations, antipoverty programs, local public finance, development of transportation systems, education, and crime."
"Hornstein,Abigail S.",..T.R.. 10:30AM-11:50AM;,PAC107;,25,13,12,-3,NA,0,0,0,0,FALSE,01,ECON329,Fall2015,SBS ECON,Graded,ECON301,(ECON-MN)(ECON)(MECO),Corporate Finance,FALSE,"The course aims to develop an understanding of the applications of the principles of economics to the study of financial markets, instruments, and regulations. The objective is to provide an understanding of the theory of corporate finance and how it applies to the real world. Students will work with financial data and case studies to explore the potential and limitations of financial theory in dealing with real-world problems."
"Craighead,Bill",..T.R.. 02:40PM-04:00PM;,PAC001;,25,15,10,16,NA,0,0,0,0,FALSE,01,ECON348,Fall2015,SBS ECON,Graded,ECON302,(ECON-MN)(ECON)(MECO),Equilibrium Macroeconomics,FALSE,"Since the 1970s, macroeconomics has witnessed a methodological shift away from models based on relationships among aggregate variables in favor of models based on optimizing individual behavior in multiperiod settings. This course will develop skills and introduce concepts and techniques necessary to understand these models. Likely topics include the Solow growth model, dynamic consumption theory, the equity-premium puzzle, and real-business-cycle theory. This course introduces some graduate-level material and makes intensive use of mathematics."
"Grossman,Richard S.",.M.W... 02:40PM-04:00PM;,WYL114;,25,10,10,2,NA,3,2,0,0,FALSE,01,ECON353,Fall2015,SBS ECON,Student Option,(ECON300 AND ECON301) OR (ECON300 AND ECON302),(ECON-MN)(ECON)(MECO),American Economic History,FALSE,"This course focuses on 19th- and 20th-century U.S. economic history. The course emphasizes the application of economic tools to the analysis of U.S. history. In addition, it aims to provide students with a sense of the historical dynamics that have shaped the contemporary economic system. Rather than providing a general survey of the economic history of the entire period, the course will focus on topics including cyclical fluctuations, the evolution of the monetary and financial systems, immigration, labor markets, and the role of government policy."
"Ozkan,Nazire",.M.W... 02:40PM-04:00PM;,PAC125;,25,13,12,13,NA,0,0,0,0,FALSE,01,ECON385,Fall2015,SBS ECON,Graded,(ECON301 AND MATH221) OR (ECON301 AND MATH223) OR (ECON302 AND MATH221) OR (ECON302 AND MATH223),(DATA-MN)(ECON-MN)(ECON)(EDST-MN)(MECO),Econometrics,FALSE,Econometrics is the study of statistical techniques for analyzing economic data. The course reviews multiple regression and develops several more advanced estimation techniques. Students work on individual research projects and learn to use econometric software.
"Grossman,Richard S.",.M.W... 11:00AM-12:20PM;,PAC001;,90,NA,NA,-12,NA,10,10,25,45,FALSE,01,ECON101,Spring2016,SBS ECON,Student Option,None,(CEAS-Polit Econ),Introduction to Economics,FALSE,"A general introduction to the principles of economic analysis and their implications for public policy, covering concepts and issues in both microeconomics (concerning the function and performance of individual markets, organizations, or institutions) and macroeconomics (concerning the function and performance of the economy as a whole). This course is intended primarily for students without significant prior study in the discipline, and it satisfies the prerequisites for most 200-level economics electives."
"Bonin,John P.",..T.R.. 09:00AM-10:20AM;,PAC001;,45,0,0,8,NA,0,0,5,40,FALSE,01,ECON110,Spring2016,SBS ECON,Student Option,MATH118 OR MATH 120 OR MATH122 OR MATH221 OR MATH222,(CEAS-Polit Econ)(ECON)(MECO),Introduction to Economic Theory,FALSE,"An introduction to the principles of micro- and macroeconomic theory, the course is intended for prospective majors and students wishing to prepare themselves for a broad range of upper-level elective courses in economics. Mathematical tools essential for further study in economics are introduced throughout the course."
"Craighead,Bill",.M.W... 02:40PM-04:00PM;,PAC107;,40,0,0,-3,NA,0,0,15,25,FALSE,02,ECON110,Spring2016,SBS ECON,Student Option,MATH118 OR MATH 120 OR MATH122 OR MATH221 OR MATH222,(CEAS-Polit Econ)(ECON)(MECO),Introduction to Economic Theory,FALSE,"An introduction to the principles of micro- and macroeconomic theory, the course is intended for prospective majors and students wishing to prepare themselves for a broad range of upper-level elective courses in economics. Mathematical tools essential for further study in economics are introduced throughout the course."
"Hogendorn,Christiaan",.M.W... 01:10PM-02:30PM;,PAC002;,45,0,0,-5,NA,0,0,20,25,FALSE,03,ECON110,Spring2016,SBS ECON,Student Option,MATH118 OR MATH 120 OR MATH122 OR MATH221 OR MATH222,(CEAS-Polit Econ)(ECON)(MECO),Introduction to Economic Theory,FALSE,"An introduction to the principles of micro- and macroeconomic theory, the course is intended for prospective majors and students wishing to prepare themselves for a broad range of upper-level elective courses in economics. Mathematical tools essential for further study in economics are introduced throughout the course."
"Gosman,Martin",..T.R.. 02:40PM-04:00PM;,PAC125;,35,10,10,0,NA,5,5,5,0,FALSE,01,ECON127,Spring2016,SBS ECON,Graded,ECON101 OR ECON110,None,Introduction to Financial Accounting,TRUE,"In this course, students learn how accountants define assets, liabilities, revenues, and expenses and where those items are placed in firms' balance sheets and income statements. The purposes and limitations of these two financial statements as well as the statement of cash flows are considered. Students gain an understanding of the accounting numbers that appear in financial statements for inventories, depreciation, and leases; the choices given to firms in their reporting of those items; and how the use of different accounting methods for similar economic events creates challenges for analysts. Instances of questionable financial reporting and strategies that can aid in their discovery are addressed. Firms' filings of financial statements and note disclosures with the SEC are examined throughout the course."
